university,country_name,country_page,agent_name,agency_group,website,emails,phones,countries_supported,cities_supported,services,notes,source_url,last_updated
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"3rd Floor Takagi Bldg,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['tokyo@ukeducation.jp'],['+81 3 5272 9143'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","3rd Floor Takagi Bldg, 2-15-14, Kamiosaki, Shinagawa-ku, Tokyo 141-0021, Japan Phone: +81 3 5272 9143 Email: tokyo@ukeducation.jp Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +81 6 7878,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['osaka@ukeducation.jp'],['+81 6 7878 5681'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +81 6 7878 5681 Email: osaka@ukeducation.jp Website: www.studyin-uk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Kazakhstan SI-UK Abay Avenue,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['almaty@studyin-uk.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Kazakhstan SI-UK Abay Avenue 130, Almaty 050046 Email: almaty@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"SI-UK Abay Avenue 130,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['almaty@studyin-uk.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK Abay Avenue 130, Almaty 050046 Email: almaty@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"SI-UK Abay Avenue 130,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['almaty@studyin-uk.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK Abay Avenue 130, Almaty 050046 Email: almaty@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Abay Avenue 130, Almaty",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['almaty@studyin-uk.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Abay Avenue 130, Almaty 050046 Email: almaty@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Kenya IDP Website: www.idp.com/global,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['mombasa@studyin-uk.com', 'nairobi@studyin-uk.com']","['84453-80100', '+254 780 450 642', '+254 755688242']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Kenya IDP Website: www.idp.com/global SI-UK Nairobi G-01, Madonna House, Westlands Road Westlands, Nairobi, Kenya Phone: +254 755688242/47/53 Email: nairobi@studyin-uk.com Website: www.studyin-uk.com ",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,IDP Website: www.idp.com/global SI-UK,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['mombasa@studyin-uk.com', 'nairobi@studyin-uk.com']","['84453-80100', '+254 780 450 642', '+254 755688242']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","IDP Website: www.idp.com/global SI-UK Nairobi G-01, Madonna House, Westlands Road Westlands, Nairobi, Kenya Phone: +254 755688242/47/53 Email: nairobi@studyin-uk.com Website: www.studyin-uk.com Mombas",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,IDP Website: www.idp.com/global SI-UK,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['mombasa@studyin-uk.com', 'nairobi@studyin-uk.com']","['84453-80100', '+254 780 450 642', '+254 755688242']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","IDP Website: www.idp.com/global SI-UK Nairobi G-01, Madonna House, Westlands Road Westlands, Nairobi, Kenya Phone: +254 755688242/47/53 Email: nairobi@studyin-uk.com Website: www.studyin-uk.com Mombas",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +254 755688242/47/53 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['nairobi@studyin-uk.com'],['+254 755688242'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +254 755688242/47/53 Email: nairobi@studyin-uk.com Website: www.studyin-uk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +254 780 450,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['mombasa@studyin-uk.com'],['+254 780 450 642'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +254 780 450 642 Email: mombasa@studyin-uk.com Website: www.studyin-uk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Kosovo SI-UK Sheshi Zahir,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['pristina@studyin-uk.com'],['+38348441246'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Kosovo SI-UK Sheshi Zahir Pajaziti, Kati 1, Nr. 5 Pristina, Kosova Phone: +38348441246 Email: pristina@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"SI-UK Sheshi Zahir Pajaziti,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['pristina@studyin-uk.com'],['+38348441246'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK Sheshi Zahir Pajaziti, Kati 1, Nr. 5 Pristina, Kosova Phone: +38348441246 Email: pristina@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"SI-UK Sheshi Zahir Pajaziti,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['pristina@studyin-uk.com'],['+38348441246'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK Sheshi Zahir Pajaziti, Kati 1, Nr. 5 Pristina, Kosova Phone: +38348441246 Email: pristina@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Sheshi Zahir Pajaziti, Kati",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['pristina@studyin-uk.com'],['+38348441246'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Sheshi Zahir Pajaziti, Kati 1, Nr. 5 Pristina, Kosova Phone: +38348441246 Email: pristina@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Laos SI-UK Iconic Building,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['vientiane@studyin-uk.com'],"['+85620 59514229', '+85620 59829329']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Laos SI-UK Iconic Building 2nd Floor, Phonxay Village, Saysettha District, Sikhottabong District, Vientiane Phone: +85620 59514229 WhatsApp: +85620 59829329 Email: vientiane@studyin-uk.com Website: ww",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,SI-UK Iconic Building 2nd,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['vientiane@studyin-uk.com'],"['+85620 59514229', '+85620 59829329']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK Iconic Building 2nd Floor, Phonxay Village, Saysettha District, Sikhottabong District, Vientiane Phone: +85620 59514229 WhatsApp: +85620 59829329 Email: vientiane@studyin-uk.com Website: www.stu",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,SI-UK Iconic Building 2nd,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['vientiane@studyin-uk.com'],"['+85620 59514229', '+85620 59829329']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","SI-UK Iconic Building 2nd Floor, Phonxay Village, Saysettha District, Sikhottabong District, Vientiane Phone: +85620 59514229 WhatsApp: +85620 59829329 Email: vientiane@studyin-uk.com Website: www.stu",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Iconic Building 2nd Floor,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['vientiane@studyin-uk.com'],"['+85620 59514229', '+85620 59829329']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Iconic Building 2nd Floor, Phonxay Village, Saysettha District, Sikhottabong District, Vientiane Phone: +85620 59514229 WhatsApp: +85620 59829329 Email: vientiane@studyin-uk.com Website: www.studyin-u",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Lithuania Kalba Vytautas pr.,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['info@kalba.lt', 'admin@studyplan.lt']","['8-610) 11009', '+370 600 543 50']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Lithuania Kalba Vytautas pr. 32, LT-44328 Kaunas Lithuania Phone: (8-610) 11009 Email: info@kalba.lt Website: https://kalba.lt/en/ Study Plan Helios city business and trade centre, Savanoriu avenue 1-",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Kalba Vytautas pr. 32,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['info@kalba.lt', 'admin@studyplan.lt']","['8-610) 11009', '+370 600 543 50']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Kalba Vytautas pr. 32, LT-44328 Kaunas Lithuania Phone: (8-610) 11009 Email: info@kalba.lt Website: https://kalba.lt/en/ Study Plan Helios city business and trade centre, Savanoriu avenue 1-90, LT-031",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Kalba Vytautas pr. 32,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['info@kalba.lt', 'admin@studyplan.lt']","['8-610) 11009', '+370 600 543 50']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Kalba Vytautas pr. 32, LT-44328 Kaunas Lithuania Phone: (8-610) 11009 Email: info@kalba.lt Website: https://kalba.lt/en/ Study Plan Helios city business and trade centre, Savanoriu avenue 1-90, LT-031",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: (8-610) 11009 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@kalba.lt'],['8-610) 11009'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: (8-610) 11009 Email: info@kalba.lt Website: https://kalba.lt/en/,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +370 600 543,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['admin@studyplan.lt'],['+370 600 543 50'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +370 600 543 50 Email: admin@studyplan.lt Website: www.studyplan.lt/en,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Malaysia AUG Student Services,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['malaysia@studyin-uk.com', 'info@tedvisory.com', 'applications@taylors.edu.my', 'malaysia@augstudy.com']","['+60 1-800-22-6628', '+60378861936', '603-5629 5000', '+60 3 5634 3767', '+60 3-7956 7655', '+44 (0) 207 284 7200']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Malaysia AUG Student Services 8, Jalan SS15/8, Subang Jaya 47500 Selangor, Malaysia Phone: +60 3 5634 3767 Email: malaysia@augstudy.com Website: www.augstudy.com/malaysia IDP Website: www.idp.com/glob",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"AUG Student Services 8,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['malaysia@studyin-uk.com', 'info@tedvisory.com', 'applications@taylors.edu.my', 'malaysia@augstudy.com']","['+60 1-800-22-6628', '+60378861936', '603-5629 5000', '+60 3 5634 3767', '+60 3-7956 7655', '+44 (0) 207 284 7200']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","AUG Student Services 8, Jalan SS15/8, Subang Jaya 47500 Selangor, Malaysia Phone: +60 3 5634 3767 Email: malaysia@augstudy.com Website: www.augstudy.com/malaysia IDP Website: www.idp.com/global Malays",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"AUG Student Services 8,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['malaysia@studyin-uk.com', 'info@tedvisory.com', 'applications@taylors.edu.my', 'malaysia@augstudy.com']","['+60 1-800-22-6628', '+60378861936', '603-5629 5000', '+60 3 5634 3767', '+60 3-7956 7655', '+44 (0) 207 284 7200']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","AUG Student Services 8, Jalan SS15/8, Subang Jaya 47500 Selangor, Malaysia Phone: +60 3 5634 3767 Email: malaysia@augstudy.com Website: www.augstudy.com/malaysia IDP Website: www.idp.com/global Malays",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +60 3 5634,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['malaysia@augstudy.com'],['+60 3 5634 3767'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +60 3 5634 3767 Email: malaysia@augstudy.com Website: www.augstudy.com/malaysia,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Unit 43-G, Block D,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['malaysia@studyin-uk.com'],['+60378861936'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Unit 43-G, Block D, Zenith Corporate Park Jalan SS7/26, Kelana Jaya, Petaling Jaya Selangor, Malaysia Phone: +60378861936 Email: malaysia@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: 603-5629 5000 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['applications@taylors.edu.my'],['603-5629 5000'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: 603-5629 5000 Email: applications@taylors.edu.my Website www.taylors.edu.my,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +60 1-800-22-6628 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@tedvisory.com'],['+60 1-800-22-6628'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +60 1-800-22-6628 Email: info@tedvisory.com Website: www.tedvisory.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Mexico Anglo Latino Education,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['mexico@studiesplanet.com', 'info@studyacrossthepond.com', 'info@loveuk.com.mx']","['+52 56 3951 5884', '442 260 9090', '+52 (55) 2539 4499', '+52) 55 3562 7881']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Mexico Anglo Latino Education Partnership ( ALEP ) Anillo Vial II Junipero Serra 2450 Valle de Juriquilla II CP 76230, Santiago de Querétaro, Mexico Phone: 442 260 9090 Website: www.anglolatinoedu.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Anglo Latino Education Partnership,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['mexico@studiesplanet.com', 'info@studyacrossthepond.com', 'info@loveuk.com.mx']","['+52 56 3951 5884', '442 260 9090', '+52 (55) 2539 4499', '+52) 55 3562 7881']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Anglo Latino Education Partnership ( ALEP ) Anillo Vial II Junipero Serra 2450 Valle de Juriquilla II CP 76230, Santiago de Querétaro, Mexico Phone: 442 260 9090 Website: www.anglolatinoedu.com Inova ",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Anglo Latino Education Partnership,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['mexico@studiesplanet.com', 'info@studyacrossthepond.com', 'info@loveuk.com.mx']","['+52 56 3951 5884', '442 260 9090', '+52 (55) 2539 4499', '+52) 55 3562 7881']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Anglo Latino Education Partnership ( ALEP ) Anillo Vial II Junipero Serra 2450 Valle de Juriquilla II CP 76230, Santiago de Querétaro, Mexico Phone: 442 260 9090 Website: www.anglolatinoedu.com Inova ",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +52 (55) 2539,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,[],['+52 (55) 2539 4499'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +52 (55) 2539 4499 Web: www.inovaeducation.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +52 56 3951,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@loveuk.com.mx'],['+52 56 3951 5884'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +52 56 3951 5884 Email: info@loveuk.com.mx Website: www.loveuk.com.mx,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Av. Los Insurgentes Sur,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['mexico@studiesplanet.com'],['+52) 55 3562 7881'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Av. Los Insurgentes Sur 1458 Ciudad de Mexico, Mexico WhatsApp: (+52) 55 3562 7881 Email: mexico@studiesplanet.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Morocco Global Study UK,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['app@globalstudyuk.com', 'casablanca@studyin-uk.com']","['+212 766971419', '+4402074864762']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Morocco Global Study UK Swan House, 17-19 Stratford Place, London, W1C 1BQ United Kingdom Phone: +4402074864762 Email: app@globalstudyuk.com Website: www.globalstudyuk.com SI-UK 207 Boulevard Zerktoun",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Global Study UK Swan,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['app@globalstudyuk.com', 'casablanca@studyin-uk.com']","['+212 766971419', '+4402074864762']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Global Study UK Swan House, 17-19 Stratford Place, London, W1C 1BQ United Kingdom Phone: +4402074864762 Email: app@globalstudyuk.com Website: www.globalstudyuk.com SI-UK 207 Boulevard Zerktouni, 5th f",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Global Study UK Swan,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['app@globalstudyuk.com', 'casablanca@studyin-uk.com']","['+212 766971419', '+4402074864762']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Global Study UK Swan House, 17-19 Stratford Place, London, W1C 1BQ United Kingdom Phone: +4402074864762 Email: app@globalstudyuk.com Website: www.globalstudyuk.com SI-UK 207 Boulevard Zerktouni, 5th f",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +4402074864762 Email: app@globalstudyuk.com,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['app@globalstudyuk.com'],['+4402074864762'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +4402074864762 Email: app@globalstudyuk.com Website: www.globalstudyuk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"207 Boulevard Zerktouni, 5th",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['casablanca@studyin-uk.com'],['+212 766971419'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","207 Boulevard Zerktouni, 5th floor office 20, Casablanca 20100. Phone: +212 766971419 Email: casablanca@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"Nepal IAE 4th Floor,",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['chitwan@studyin-uk.com', 'butwal@studyin-uk.com', 'pokhara@studyin-uk.com', 'kathmandu@studyin-uk.com', 'info@iaeglobal.net']","['+977 15903981', '+977 15903980', '+977 056490130', '+977 9802589313', '+977 61-590052', '+81 (0)3 6871 9422']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Nepal IAE 4th Floor, Hamilton House, 13-18 Mabledon Place, London WC1H 9BB, United Kingdom Phone: +81 (0)3 6871 9422 Email: info@iaeglobal.net Website: www.iaeglobal.net IDP Website: www.idp.com/globa",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"IAE 4th Floor, Hamilton",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['chitwan@studyin-uk.com', 'butwal@studyin-uk.com', 'pokhara@studyin-uk.com', 'kathmandu@studyin-uk.com', 'info@iaeglobal.net']","['+977 15903981', '+977 15903980', '+977 056490130', '+977 9802589313', '+977 61-590052', '+81 (0)3 6871 9422']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","IAE 4th Floor, Hamilton House, 13-18 Mabledon Place, London WC1H 9BB, United Kingdom Phone: +81 (0)3 6871 9422 Email: info@iaeglobal.net Website: www.iaeglobal.net IDP Website: www.idp.com/global SI-U",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"IAE 4th Floor, Hamilton",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,"['chitwan@studyin-uk.com', 'butwal@studyin-uk.com', 'pokhara@studyin-uk.com', 'kathmandu@studyin-uk.com', 'info@iaeglobal.net']","['+977 15903981', '+977 15903980', '+977 056490130', '+977 9802589313', '+977 61-590052', '+81 (0)3 6871 9422']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","IAE 4th Floor, Hamilton House, 13-18 Mabledon Place, London WC1H 9BB, United Kingdom Phone: +81 (0)3 6871 9422 Email: info@iaeglobal.net Website: www.iaeglobal.net IDP Website: www.idp.com/global SI-U",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +81 (0)3 6871,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['info@iaeglobal.net'],['+81 (0)3 6871 9422'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +81 (0)3 6871 9422 Email: info@iaeglobal.net Website: www.iaeglobal.net,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,"2nd Floor, Agriculture Development",AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['kathmandu@studyin-uk.com'],"['+977 15903981', '+977 15903980']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","2nd Floor, Agriculture Development Bank Putalisadak-44600, Kathmandu, Nepal Phone: +977 15903980, +977 15903981 Email: kathmandu@studyin-uk.com Website: www.studyin-uk.com",https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +977 61-590052 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['pokhara@studyin-uk.com'],['+977 61-590052'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +977 61-590052 Email: pokhara@studyin-uk.com Website: www.studyin-uk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
Goldsmiths University of London,United Kingdom,https://www.gold.ac.uk/international/representatives/list/,Phone: +977 9802589313 Email:,AI Extracted,https://www.gold.ac.uk/international/representatives/list/,['butwal@studyin-uk.com'],['+977 9802589313'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Phone: +977 9802589313 Email: butwal@studyin-uk.com Website: www.studyin-uk.com,https://www.gold.ac.uk/international/representatives/list/,2026-06-02
